word_id,word,part_of_speech,meaning_number,definition_text,synonym
trance,trance,n,2,a dazed or stunned state,reverie
trance,trance,n,2,a dazed or stunned state,stupor
trance,trance,n,2,a dazed or stunned state,unconsciousness
tranquil,tranquil,adv,derived,adv,tranquilly
tranquillize,tranquillize,or,derived,or,tranquillization
tranquillize,tranquillize,or,derived,or,-lisation
tranquillize,tranquillize,n,derived,n,tranquilization
tranquillize,tranquillize,or,derived,or,tranquillizing
tranquillize,tranquillize,or,derived,or,-lising
tranquillize,tranquillize,adj,derived,adj,tranquilizing
transaction,transaction,n,1,"something that is transacted, esp. a business deal",deal
transaction,transaction,n,1,"something that is transacted, esp. a business deal",negotiation
transaction,transaction,n,1,"something that is transacted, esp. a business deal",business
transaction,transaction,n,1,"something that is transacted, esp. a business deal",enterprise
transaction,transaction,n,1,"something that is transacted, esp. a business deal",bargain
transaction,transaction,n,1,"something that is transacted, esp. a business deal",undertaking
transcend,transcend,vb,1,to go above or beyond what is expected or normal:,surpass
transcend,transcend,vb,1,to go above or beyond what is expected or normal:,exceed
transcend,transcend,vb,1,to go above or beyond what is expected or normal:,eclipse
transcend,transcend,vb,1,to go above or beyond what is expected or normal:,excel
transcend,transcend,vb,1,to go above or beyond what is expected or normal:,outstrip
transcend,transcend,vb,1,to go above or beyond what is expected or normal:,outdo
transcend,transcend,vb,2,to overcome or be superior to:,surpass
transcend,transcend,vb,2,to overcome or be superior to:,exceed
transcend,transcend,vb,2,to overcome or be superior to:,eclipse
transcend,transcend,vb,2,to overcome or be superior to:,excel
transcend,transcend,vb,2,to overcome or be superior to:,outstrip
transcend,transcend,vb,2,to overcome or be superior to:,outdo
transcendent,transcendent,n,derived,n,transcendence
transcendental,transcendental,adv,derived,adv,transcendentally
transcendentalism,transcendentalism,n,derived,n,transcendentalist
transcribe,transcribe,n,derived,n,transcriber
transcript,transcript,n,1,"a written, typed, or printed copy made by transcribing",copy
transcript,transcript,n,1,"a written, typed, or printed copy made by transcribing",record
transcript,transcript,n,1,"a written, typed, or printed copy made by transcribing",manuscript
transcript,transcript,n,1,"a written, typed, or printed copy made by transcribing",reproduction
transcript,transcript,n,1,"a written, typed, or printed copy made by transcribing",duplicate
transcript,transcript,n,1,"a written, typed, or printed copy made by transcribing",transcription
transfer,transfer,vb,1,"to change or move from one thing, person, place, etc., to another:",move
transfer,transfer,vb,1,"to change or move from one thing, person, place, etc., to another:",transport
transfer,transfer,vb,1,"to change or move from one thing, person, place, etc., to another:",shift
transfer,transfer,vb,1,"to change or move from one thing, person, place, etc., to another:",relocate
transfer,transfer,vb,1,"to change or move from one thing, person, place, etc., to another:",transpose
transfer,transfer,vb,1,"to change or move from one thing, person, place, etc., to another:",change
transfer,transfer,vb,1,"to change or move from one thing, person, place, etc., to another:",download
transfer,transfer,vb,1,"to change or move from one thing, person, place, etc., to another:",upload
transfer,transfer,n,5,"the act, process, or system of transferring, or the state of being transferred",transference
transfer,transfer,n,5,"the act, process, or system of transferring, or the state of being transferred",move
transfer,transfer,n,5,"the act, process, or system of transferring, or the state of being transferred",handover
transfer,transfer,n,5,"the act, process, or system of transferring, or the state of being transferred",change
transfer,transfer,n,5,"the act, process, or system of transferring, or the state of being transferred",shift
transfer,transfer,n,5,"the act, process, or system of transferring, or the state of being transferred",transmission
transfer,transfer,n,5,"the act, process, or system of transferring, or the state of being transferred",translation
transfer,transfer,n,5,"the act, process, or system of transferring, or the state of being transferred",relocation
transfer,transfer,or,derived,or,transferable
transfer,transfer,adj,derived,adj,transferrable
transfer,transfer,n,derived,n,transference
transform,transform,vb,1,to change completely in form or function:,change
transform,transform,vb,1,to change completely in form or function:,convert
transform,transform,vb,1,to change completely in form or function:,alter
transform,transform,vb,1,to change completely in form or function:,transmute
transform,transform,vb,2,to change so as to make better or more attractive:,remodel
transform,transform,vb,2,to change so as to make better or more attractive:,revolutionize
transformation,transformation,n,1,"a change or alteration, esp. a radical one",revolution
transformation,transformation,n,2,the act of transforming or the state of being transformed,revolution
transgress,transgress,n,derived,n,transgression
transgress,transgress,n,derived,n,transgressor
transient,transient,n,derived,n,transience
transit,transit,n,1,the moving or carrying of goods or people from one place to another,movement
transit,transit,n,1,the moving or carrying of goods or people from one place to another,transfer
transit,transit,n,1,the moving or carrying of goods or people from one place to another,transport
transit,transit,n,1,the moving or carrying of goods or people from one place to another,passage
transit,transit,n,1,the moving or carrying of goods or people from one place to another,crossing
transit,transit,n,1,the moving or carrying of goods or people from one place to another,transportation
transit,transit,n,1,the moving or carrying of goods or people from one place to another,carriage
transit,transit,n,1,the moving or carrying of goods or people from one place to another,conveyance
transition,transition,n,1,the process of changing from one state or stage to another:,change
transition,transition,n,1,the process of changing from one state or stage to another:,passing
transition,transition,n,1,the process of changing from one state or stage to another:,development
transition,transition,n,1,the process of changing from one state or stage to another:,shift
transition,transition,n,1,the process of changing from one state or stage to another:,conversion
transition,transition,n,1,the process of changing from one state or stage to another:,alteration
transition,transition,n,1,the process of changing from one state or stage to another:,progression
transition,transition,n,1,the process of changing from one state or stage to another:,metamorphosis
transition,transition,adj,derived,adj,transitional
translate,translate,vb,1,A to change (something spoken or written in one language) into another,render
translate,translate,vb,1,A to change (something spoken or written in one language) into another,put
translate,translate,vb,1,A to change (something spoken or written in one language) into another,change
translate,translate,vb,1,A to change (something spoken or written in one language) into another,convert
translate,translate,vb,1,A to change (something spoken or written in one language) into another,interpret
translate,translate,vb,1,A to change (something spoken or written in one language) into another,decode
translate,translate,vb,1,A to change (something spoken or written in one language) into another,construe
translate,translate,adj,derived,adj,translatable
translate,translate,n,derived,n,translator
translation,translation,n,1,a piece of writing or speech that has been translated into another language,interpretation
translation,translation,n,1,a piece of writing or speech that has been translated into another language,version
translation,translation,n,1,a piece of writing or speech that has been translated into another language,rendering
translation,translation,n,1,a piece of writing or speech that has been translated into another language,rendition
translation,translation,n,1,a piece of writing or speech that has been translated into another language,decoding
translation,translation,n,1,a piece of writing or speech that has been translated into another language,paraphrase
translation,translation,adj,derived,adj,translational
transliterate,transliterate,n,derived,n,transliteration
translucent,translucent,or,derived,or,translucency
translucent,translucent,n,derived,n,translucence
transmigrate,transmigrate,n,derived,n,transmigration
transmission,transmission,n,1,"the sending or passing of something, such as a message or disease from one place or person to another",transfer
transmission,transmission,n,1,"the sending or passing of something, such as a message or disease from one place or person to another",spread
transmission,transmission,n,1,"the sending or passing of something, such as a message or disease from one place or person to another",spreading
transmission,transmission,n,1,"the sending or passing of something, such as a message or disease from one place or person to another",circulation
transmission,transmission,n,1,"the sending or passing of something, such as a message or disease from one place or person to another",dispatch
transmission,transmission,n,1,"the sending or passing of something, such as a message or disease from one place or person to another",relaying
transmission,transmission,n,1,"the sending or passing of something, such as a message or disease from one place or person to another",mediation
transmission,transmission,n,2,"something that is transmitted, esp. a radio or television broadcast",programme
transmission,transmission,n,2,"something that is transmitted, esp. a radio or television broadcast",broadcast
transmission,transmission,n,2,"something that is transmitted, esp. a radio or television broadcast",show
transmission,transmission,n,2,"something that is transmitted, esp. a radio or television broadcast",production
transmission,transmission,n,2,"something that is transmitted, esp. a radio or television broadcast",telecast
transmission,transmission,n,2,"something that is transmitted, esp. a radio or television broadcast",podcast
transmit,transmit,vb,1,"to pass (something, such as a message or disease) from one place or person to another",carry
transmit,transmit,vb,1,"to pass (something, such as a message or disease) from one place or person to another",spread
transmit,transmit,vb,1,"to pass (something, such as a message or disease) from one place or person to another",send
